freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,key,scale,key_strength
,None_f92,../data/Target.mp3,2307584,2332160,0.001960695876429478,-828.57526,190.93042,-9.366684,38.53797,-5.0714073,-13.907627,-24.855469,-20.693298,-36.937996,0.8208275,-20.905165,1.9523506,8.103901,C#,major,0.6654236912727356
,None_f93,../data/Target.mp3,2332160,2357248,0.002190822849468309,-804.091,192.40729,-35.847507,35.127728,-0.625679,-10.056641,-27.326729,-19.655163,-19.804466,2.8475418,-10.539022,-3.4039612,15.817459,C#,major,0.7714980840682983
,None_f94,../data/Target.mp3,2357248,2381824,0.0019642895398040614,-811.70917,187.14711,-31.824745,34.213455,-10.2705345,-10.97752,-29.257881,-16.646107,-36.559822,1.0108604,-11.876993,-6.376507,13.079697,C#,major,0.8048948645591736
,None_f95,../data/Target.mp3,2381824,2406400,0.0027407134572664895,-781.347,195.15752,-16.010555,55.13225,3.3109283,2.3204155,-3.8124046,-11.72662,0.7383423,20.496801,-14.795538,4.47929,19.409302,F#,minor,0.8190262317657471
,None_f96,../data/Target.mp3,2406400,2430976,0.001949664515753587,-811.2526,192.72522,-29.003578,58.10211,9.035229,8.093197,-5.4036407,-10.233509,4.5652847,28.132488,-9.707895,4.010792,24.583038,F#,minor,0.8009680509567261
,None_f97,../data/Target.mp3,2430976,2456064,0.0023868416949194304,-781.62866,192.94267,-28.217354,56.545563,17.432259,3.9199295,-15.044966,-10.827934,0.029411316,15.36392,-5.139736,3.034752,21.060654,F#,minor,0.8165969848632812
,None_f98,../data/Target.mp3,2456064,2481152,0.0025781770141757266,-806.03674,193.69835,-26.13425,65.958176,28.054657,-3.9309044,-16.453522,-6.578621,2.591549,19.462637,-7.4983463,-0.692585,21.903439,F#,minor,0.80353844165802
,None_f99,../data/Target.mp3,2481152,2505728,0.0023840294840435186,-822.10767,205.5981,-23.841633,44.82072,4.87685,11.746876,-11.768501,-3.457531,2.2242546,18.907564,-9.775681,2.6160202,26.511803,F#,minor,0.8122501969337463
,None_f100,../data/Target.mp3,2505728,2530304,0.001572442085792621,-884.1354,228.24442,-4.9320755,44.40484,12.393887,5.719879,1.7061157,-4.107712,-1.7327003,11.714485,-13.000515,-14.45895,10.974281,F#,minor,0.8093486428260803
,None_f101,../data/Target.mp3,2530304,2554880,0.0008372325294961532,-849.3929,163.14568,-53.17769,22.975906,-11.531853,-20.843967,-30.556469,-19.190422,-10.5780525,6.236061,2.3087578,11.48263,20.26268,F#,minor,0.8099236488342285
,None_f102,../data/Target.mp3,2554880,2579456,0.0010361069192488988,-803.42224,68.01753,-100.821976,-8.882061,-30.51083,-15.192535,-0.16689682,9.946684,15.088768,32.210102,-3.9877205,-1.5055466,7.809681,G,major,0.3757614195346832
,None_f103,../data/Target.mp3,2579456,2604032,0.002357799094170332,-741.97736,149.70038,-12.763805,29.264553,-11.702702,-1.7782402,-5.5580254,-1.6724014,5.0744476,2.8903446,-32.07166,-31.141846,1.4712486,B,minor,0.8446807861328125
,None_f104,../data/Target.mp3,2604032,2628608,0.0019317128074665864,-749.6127,154.83725,-12.782677,29.098118,5.586563,4.413805,-9.084745,5.932535,6.773094,7.9136314,-30.410576,-26.3172,17.483265,B,minor,0.8384020328521729
,None_f105,../data/Target.mp3,2628608,2653696,0.001964680394347833,-781.8025,178.18118,-5.5741196,36.267254,6.7644997,0.7332001,-3.9241219,-1.1859741,2.5022736,1.4002724,-12.313976,-8.456947,8.199379,B,minor,0.8451387882232666
,None_f106,../data/Target.mp3,2653696,2678784,0.0021259699548993793,-793.8242,188.18268,-7.3294716,30.27679,12.696156,-5.0132065,-14.054958,1.0550346,-2.5879555,-5.484833,-19.223684,-9.677387,3.242775,B,minor,0.8413134813308716
,None_f107,../data/Target.mp3,2678784,2703360,0.0014926125295460224,-801.98535,178.36354,-9.218243,21.608406,7.486805,-9.876167,-16.226576,-1.072052,-7.7817364,-1.2084045,-16.68462,-7.5522346,2.3226433,B,minor,0.8363977670669556
,None_f108,../data/Target.mp3,2703360,2727936,0.0024917395785450935,-800.5173,187.18704,5.0264053,20.479183,2.6871605,-2.5862312,-9.593023,0.49922943,-5.952053,4.1410217,-19.204662,-10.912365,-5.84029,B,minor,0.8446367383003235
,None_f109,../data/Target.mp3,2727936,2752512,0.0024912703471879163,-761.3548,174.68327,-26.126213,28.68832,7.074501,-9.666634,-21.038126,-5.4887047,0.784626,9.657566,-1.0985184,1.6744995,2.6008148,B,minor,0.8348226547241211
,None_f110,../data/Target.mp3,2752512,2777600,0.0031825732819888057,-731.56696,151.32301,-33.30377,36.807102,8.243259,1.8964195,-16.828842,-3.2896996,-10.347551,-17.26566,-5.174761,1.6908493,-2.6134777,B,minor,0.8114267587661743
,None_f111,../data/Target.mp3,2777600,2802688,0.0018740471224395596,-757.27515,142.91008,-24.114914,16.866596,-5.7316666,7.844061,-2.8408318,-14.475021,-8.636072,-2.2186089,-6.8050556,-11.637222,-17.914423,B,minor,0.8451955318450928
,None_f112,../data/Target.mp3,2802688,2827264,0.0019234869008262951,-759.55096,149.18126,-21.709003,30.381172,-2.3240547,12.409027,3.2222328,-15.453346,-5.958679,-6.253952,-11.3932,-8.59169,-7.584158,B,minor,0.8434940576553345
,None_f113,../data/Target.mp3,2827264,2851840,0.0015587563005586464,-804.34186,167.87616,-12.870243,25.848244,5.7110863,-1.7849655,-12.027662,-2.475006,-9.984472,-6.2160187,-19.635084,-11.363548,-2.7774277,B,minor,0.8347082138061523
,None_f114,../data/Target.mp3,2851840,2876416,0.0014342446811497211,-809.76843,177.66309,-18.072887,27.516102,11.5832405,4.035282,-15.896759,2.878788,2.1511154,-3.8867111,-19.706038,-14.763046,4.202114,B,minor,0.8437793254852295
,None_f115,../data/Target.mp3,2876416,2900992,0.0018070442602038383,-826.73883,188.20316,-7.2930336,22.548786,4.658024,-6.4260902,-18.831884,-0.005378723,-12.096968,-1.9407005,-24.042152,-13.992012,0.23667908,B,minor,0.8444836735725403
,None_f116,../data/Target.mp3,2900992,2925568,0.001556613016873598,-854.7609,190.5834,-16.78125,33.55088,5.139366,5.2977676,-10.937584,9.171715,-10.970821,-3.1650162,-17.419266,-14.681835,3.6328392,B,minor,0.8171981573104858
,None_f117,../data/Target.mp3,2925568,2950144,0.002099001780152321,-783.4826,189.79997,-30.775688,35.44795,4.0151596,-3.4482765,-22.65379,-0.33436966,-0.16181946,9.528931,-2.8176384,5.812603,9.577629,B,minor,0.8064587116241455
,None_f118,../data/Target.mp3,2950144,2974720,0.0020387863429884114,-734.48,154.1544,-37.167503,30.577507,3.0481224,3.5142937,-6.3230762,-1.4943352,-17.324402,-6.3358307,-3.7290916,11.368649,11.069847,B,minor,0.8250800967216492
,None_f119,../data/Target.mp3,2974720,2999296,0.0008645378984510899,-844.2702,131.03183,-41.577396,24.59055,-15.876934,9.073448,-28.731583,-29.424053,-18.13277,15.805004,20.206432,23.9657,1.8190575,B,minor,0.8360445499420166
,None_f120,../data/Target.mp3,2999296,3024384,0.0011307860971713553,-795.0102,88.01546,-68.41046,-19.025124,-38.457,-13.26302,5.1166763,9.598396,24.391384,32.14603,-23.93446,-6.8716164,17.892654,B,minor,0.8055126070976257
,None_f121,../data/Target.mp3,3024384,3049472,0.0006208452871259378,-921.7706,49.255543,-80.23694,9.5296135,-25.918217,-5.9695663,4.4404488,34.504845,16.492378,-6.951702,-23.576553,9.12624,55.30231,B,minor,0.8216068148612976
,None_f122,../data/Target.mp3,3049472,3074048,0.0009826025149474542,-921.7715,111.751015,-109.815094,-13.281651,-34.665318,-28.534203,-39.089302,-29.41462,-27.76968,-9.87442,-21.50681,2.9311676,23.611507,F#,minor,0.8135466575622559
,None_f123,../data/Target.mp3,3074048,3098624,0.003672380310793718,-793.19257,218.07066,-26.673256,41.172752,-3.6718102,-12.730457,-28.031399,-18.131588,-19.75827,-4.334999,-19.482374,-7.876709,-3.3697205,G,major,0.8133159875869751
,None_f124,../data/Target.mp3,3098624,3123712,0.0030563233458265966,-784.53,199.10468,-19.1073,49.4647,6.069149,4.1316986,-2.770073,3.0510216,-8.558935,0.42350388,-16.972713,-4.8202705,10.007206,F#,minor,0.8073305487632751
,None_f125,../data/Target.mp3,3123712,3148288,0.0032085959489146867,-813.27124,201.22623,-33.649353,31.107601,-6.33786,-13.798054,-19.85643,-6.9137764,-14.564156,7.588497,-1.2022743,8.259939,15.21043,F#,minor,0.7261536121368408
,None_f126,../data/Target.mp3,3148288,3172864,0.002674389940996965,-779.5398,203.06183,-31.087063,44.458874,2.6321945,2.9712372,-13.194809,-7.430607,-10.582949,9.832977,-23.591732,-8.800495,11.311882,F#,minor,0.687966525554657
,None_f127,../data/Target.mp3,3172864,3197952,0.00587791447736779,-802.9794,228.07191,-10.463795,61.96617,15.425671,7.7153015,-1.7433968,-7.9410515,-11.545538,5.7518463,-17.78506,-13.915138,-3.8573189,E,minor,0.8207413554191589
,None_f128,../data/Target.mp3,3197952,3222528,0.004001262287298839,-795.9956,223.31058,-20.603745,54.4386,-0.25650024,-0.6604881,-10.79776,-7.5426216,-19.10665,-3.831318,-13.429125,-8.084171,-3.9349136,E,minor,0.9358466267585754
,None_f129,../data/Target.mp3,3222528,3247104,0.004179893992841244,-789.0049,221.88475,-13.555271,64.07558,10.869041,8.33823,-3.5534668,-5.476574,-0.083992004,7.801773,-17.168026,-7.995552,-1.4972878,F#,minor,0.8218062520027161
,None_f130,../data/Target.mp3,3247104,3271680,0.004802239748338859,-768.9901,220.35907,-11.606506,52.004025,8.565773,11.657597,1.9192238,-0.91703415,-12.548759,5.6985283,-19.616455,-1.7276382,2.8822746,F#,minor,0.8297720551490784
,None_f131,../data/Target.mp3,3271680,3296768,0.003261629720123447,-780.6555,215.64328,-25.213352,46.613712,0.254673,-4.204403,-18.069382,-12.106014,-19.558903,0.8252907,-22.464176,-4.5185013,7.403927,G,major,0.8518804311752319
,None_f132,../data/Target.mp3,3296768,3321856,0.002658294171703105,-790.2935,197.56665,-18.563587,44.431644,7.257168,1.0475807,-8.4536705,1.2432938,-8.720329,-0.5456772,-21.440563,-1.3953819,17.884281,F#,minor,0.8146454691886902
,None_f133,../data/Target.mp3,3321856,3346432,0.0035060501346985498,-849.82404,215.93011,-24.629326,32.155766,-3.3165016,-10.015121,-27.471603,-3.9451904,-3.4737854,17.366337,-1.5178757,8.532299,29.536472,F#,minor,0.7541428804397583
,None_f134,../data/Target.mp3,3346432,3371008,0.002727028913795948,-778.7656,208.49136,-24.626396,48.538273,2.2054214,-1.9557343,-13.843937,-2.1731262,-6.5757217,18.694017,-2.8241692,7.612034,15.49194,F#,minor,0.7936482429504395
,None_f135,../data/Target.mp3,3371008,3395584,0.005780678863326709,-786.6418,228.97136,-15.060974,59.275116,12.279156,-2.5489998,-8.921658,-0.73451614,0.91815186,13.118479,-12.877737,-6.791733,13.669453,E,minor,0.7921783924102783
,None_f136,../data/Target.mp3,3395584,3420672,0.003664305623696775,-806.8095,207.88582,-33.30673,42.027412,-3.2391434,-1.0632477,-18.38063,-3.604309,-17.386412,-4.5882263,-19.238468,-8.714031,-7.563614,E,minor,0.8280585408210754
,None_f137,../data/Target.mp3,3420672,3445248,0.0027918253714839616,-767.0902,192.04169,-22.577488,59.41293,14.70483,-1.5327301,-13.93964,2.8845634,-3.7380028,10.421774,-13.282717,7.630123,12.072609,F#,minor,0.8447290658950806
,None_f138,../data/Target.mp3,3445248,3470336,0.0040704039286594005,-780.2868,217.5225,-6.523674,55.042934,6.8434258,7.0010185,-8.005177,-8.744827,-0.99671936,20.258484,-5.73407,-0.8686905,18.351181,F#,minor,0.8184272646903992
,None_f139,../data/Target.mp3,3470336,3494912,0.0033396311725179353,-789.09406,218.0476,-27.348324,44.45931,-3.5673943,-23.951271,-34.77093,-15.276867,-19.764824,-1.8838463,-15.495096,0.84010315,6.969269,G,major,0.8169299960136414
,None_f140,../data/Target.mp3,3494912,3519488,0.0030457433313131332,-786.58514,201.01688,-19.74364,41.764896,3.2833328,1.4667892,-12.853071,3.6097527,-10.680439,-0.8587494,-16.398415,-4.0047607,12.59243,F#,minor,0.8282162547111511
,None_f141,../data/Target.mp3,3519488,3544064,0.003453916870057583,-821.02277,203.43152,-32.768883,34.498318,-5.820404,-19.924202,-23.309814,-3.1540985,-10.584322,11.048058,-2.4270668,3.9946136,24.841892,F#,minor,0.7412326335906982
,None_f142,../data/Target.mp3,3544064,3568640,0.0029646496598919234,-778.79834,202.08997,-34.603386,54.505974,10.102169,4.9079323,-8.201649,-6.157543,-13.975443,6.7220154,-26.711742,-13.217415,3.9555511,F#,minor,0.667167603969574
,None_f143,../data/Target.mp3,3568640,3593216,0.004761155384282271,-801.5171,228.78009,-15.308266,58.518635,15.555752,7.594425,-5.0800934,-3.766571,-8.046581,4.931782,-16.892136,-5.9281044,-0.4498062,E,minor,0.853407084941864
,None_f144,../data/Target.mp3,3593216,3617792,0.0038992660120129585,-814.39703,227.60245,-26.276089,45.13864,-2.9555283,-3.1233368,-19.62833,-12.589634,-16.35518,-15.173119,-22.969967,-12.092869,-8.930691,E,minor,0.8946192860603333
,None_f145,../data/Target.mp3,3617792,3642368,0.0038909375046690307,-797.38165,218.74347,-14.49593,70.06183,7.6300964,8.722137,-7.4484863,-5.304455,-1.3716927,4.209408,-19.01204,-1.9837723,8.41626,F#,minor,0.7510412931442261
,None_f146,../data/Target.mp3,3642368,3667456,0.004335116366950833,-788.5262,226.979,-5.154007,62.670063,-4.7587585,4.6486588,-10.777107,-4.000923,-6.558777,6.8280144,-14.424549,-1.7264137,6.045395,F#,major,0.8913665413856506
,None_f147,../data/Target.mp3,3667456,3692544,0.002741375747992068,-777.83575,190.97507,-5.083107,38.37759,7.897793,-5.6846123,-13.817167,-4.2331696,-5.3647118,3.074154,-13.841499,-10.72665,-0.9342003,B,minor,0.8445494174957275
,None_f148,../data/Target.mp3,3692544,3717120,0.0017083791705469291,-790.5777,189.73799,-15.486027,38.5925,5.784668,0.16928482,-15.755983,-0.17306137,-6.365814,-1.4365273,-6.761181,-10.818523,3.60923,B,minor,0.8447992205619812
,None_f149,../data/Target.mp3,3717120,3741696,0.0028871390968561172,-796.3623,200.95462,-12.865227,46.430614,5.5875664,-5.0870132,-11.90682,6.040634,-2.8554306,-3.755268,-17.285732,-8.306343,0.12420273,B,minor,0.8212404251098633
,None_f150,../data/Target.mp3,3741696,3766272,0.0023118406534194946,-811.09875,197.41115,-15.265583,44.05845,8.702717,2.1854134,-16.511974,6.999672,-4.808819,-7.391651,-21.258839,-17.088474,-2.4209862,B,minor,0.8286982774734497
,None_f151,../data/Target.mp3,3766272,3790848,0.0017733491646746795,-835.9644,195.44638,-27.868172,33.400383,1.9637413,-9.257782,-23.899387,-0.08053589,-12.032774,-3.7051544,-22.427637,-20.96725,-3.4113731,B,minor,0.8386189937591553
,None_f152,../data/Target.mp3,3790848,3815936,0.0017657959643675356,-839.8974,202.20741,-15.886837,35.653618,0.019187927,-8.968369,-17.34122,-7.1916733,-11.041475,-6.485924,-19.057182,-17.139114,-1.4865608,B,minor,0.8369606733322144
,None_f153,../data/Target.mp3,3815936,3840512,0.0017143568644920986,-832.87274,211.61409,-14.524853,36.432545,3.6390724,-5.442444,-16.833733,-0.90634537,-10.281921,-1.7819557,-16.921902,-18.819374,2.8428345,B,minor,0.8311851620674133
,None_f154,../data/Target.mp3,3840512,3865600,0.0016501244841789712,-830.2201,194.97208,-17.750385,26.714172,4.068798,-4.0251083,-19.80552,-0.51387024,-13.857355,-2.6206589,-23.529102,-14.018616,1.510746,B,minor,0.8452051281929016
,None_f155,../data/Target.mp3,3865600,3890176,0.002318762708455324,-784.15454,169.49371,0.5494003,16.866352,-2.4830513,-10.144665,-5.2539597,-4.6516075,1.0641708,0.3151703,-15.736126,-15.0750885,-3.5776367,B,minor,0.8402140140533447
,None_f156,../data/Target.mp3,3890176,3914752,0.0017315642908215523,-777.5482,171.04834,-9.251854,16.972752,2.7310905,-16.211647,-9.393,1.6220627,3.4487038,-1.7043839,-12.798706,-19.643688,-5.464451,B,minor,0.84244704246521
,None_f157,../data/Target.mp3,3914752,3939328,0.001932700164616108,-799.8544,171.76926,1.5824165,28.019806,13.195225,-8.27388,-4.988756,3.7888584,5.255451,-7.5901375,-15.537817,-16.281433,-0.95438766,B,minor,0.8268511891365051
,None_f158,../data/Target.mp3,3939328,3963904,0.002068429874877135,-795.65686,173.40353,-2.7536697,24.703136,8.472164,-12.410915,-12.94973,-1.8731804,0.34749603,-7.913555,-20.226965,-16.261726,-0.8791809,B,minor,0.8305105566978455
,None_f159,../data/Target.mp3,3963904,3988480,0.002434675581753254,-808.67145,182.21234,-6.783169,24.74313,6.196266,-9.264141,-11.06822,-0.18489838,-7.750576,-8.067501,-26.07304,-16.481758,-7.36001,B,minor,0.8366246223449707
,None_f160,../data/Target.mp3,3988480,4013056,0.0015447316691279411,-821.8153,175.92583,-3.119522,29.284016,13.249645,-2.7902145,-1.7729912,2.5005493,-4.930935,1.9273643,-18.388317,-17.417606,-3.750967,B,minor,0.8009864687919617
,None_f161,../data/Target.mp3,4013056,4038144,0.0020192683655388503,-815.45325,180.05734,-5.730427,20.830101,10.611359,-8.641254,-4.5254517,-2.027874,-2.7280998,-2.4752998,-20.693161,-15.61047,-5.822529,B,minor,0.8187375068664551
,None_f162,../data/Target.mp3,4038144,4063232,0.0021362084211135396,-800.62134,176.12105,-1.3035011,26.915909,16.340977,-0.40865326,-3.8268356,0.34566498,-5.2199135,-1.3414917,-22.505112,-13.35434,-7.8175945,B,minor,0.8133838772773743
,None_f163,../data/Target.mp3,4063232,4087808,0.0014693737030029297,-867.3836,198.94667,-15.605698,13.514252,-7.418209,-3.993904,-16.0816,-5.8040314,-8.97678,6.068516,-14.1451645,-24.56683,-10.954884,B,minor,0.8195056319236755
,None_f164,../data/Target.mp3,4087808,4112384,8.020374419478078e-05,-1065.3894,147.82376,-13.192635,-6.4806213,3.0239983,-28.487907,-25.109962,-20.555626,-16.83535,-4.5907974,-16.88137,-19.746304,0.81300735,B,minor,0.7211762070655823
,None_f165,../data/Target.mp3,4112384,4136960,0.0014151389089723427,-806.21954,186.43196,-36.032986,46.22155,-7.2211494,-11.945324,-18.362759,-8.130768,-3.5656319,2.6777496,-8.348312,3.7403297,18.860733,B,minor,0.8207762241363525
,None_f166,../data/Target.mp3,4136960,4162048,0.0010157194064587963,-798.00916,95.247375,-69.02381,6.526249,-23.457478,11.746304,11.439133,12.959038,6.297039,-0.3842125,-27.106533,6.899452,29.325352,B,minor,0.8394500613212585
,None_f167,../data/Target.mp3,4162048,4187136,0.0006525235212579065,-904.3673,32.268597,-70.85434,15.822842,14.297775,34.037025,-4.701145,-11.060646,6.433014,31.206903,-10.254776,0.46055984,35.065403,B,minor,0.8196127414703369
,None_f168,../data/Target.mp3,4187136,4210688,0.0025999231830887174,-793.8665,207.47066,0.6681366,36.000847,6.6949615,8.854855,-12.79945,-4.9371414,0.58584976,12.189568,-15.678146,-9.679218,6.532505,B,minor,0.8410714864730835
,None_f169,../data/Target.mp3,4210688,4234240,0.0013788292265456655,-866.246,184.70059,15.396336,35.625114,15.464848,9.694824,-4.334568,2.8998528,-5.0501823,-4.9215393,-21.43171,-13.014629,-3.529564,B,minor,0.8332017064094543
,None_f170,../data/Target.mp3,4234240,4258304,0.0006363362549467289,-897.9998,184.8566,-15.375008,29.9958,10.68578,9.982567,-7.0546036,10.86982,-5.0930405,0.63822937,-23.186102,-15.500866,-2.0933113,B,minor,0.8270212411880493
,None_f171,../data/Target.mp3,4258304,4281856,0.00047208810144144553,-901.1354,194.6977,-17.47054,31.862507,11.548576,-0.6333008,-16.6591,7.312195,-7.5058136,3.4787521,-4.8660355,-5.8302727,6.771229,B,minor,0.8440293669700623
,None_f172,../data/Target.mp3,4281856,4305920,0.0004010547269532021,-912.0124,179.0416,-36.709335,20.854969,5.3048363,-1.5310822,-12.546024,6.1338997,-2.149475,-5.474827,-18.717459,-19.567402,-3.3785858,B,minor,0.8423343300819397
,None_f173,../data/Target.mp3,4305920,4330496,0.0008417582139372826,-886.4756,212.047,-27.381428,34.906982,5.1872215,-13.902084,-16.835197,-6.446007,-12.805004,-2.0978622,-17.313957,-12.837193,8.2812805,B,minor,0.8649755716323853
,None_f174,../data/Target.mp3,4330496,4355072,0.000839699525386095,-871.5674,175.0863,-40.494003,48.53104,10.938004,-2.0714035,-11.884098,-4.1387367,2.8465462,12.784555,-3.7114182,-6.880371,4.918251,B,minor,0.8388190269470215
,None_f175,../data/Target.mp3,4355072,4379648,0.000830851960927248,-920.9309,225.14679,-7.411415,43.55974,18.832546,-11.176971,-4.8618546,-7.3174515,12.458324,15.6029625,-8.17643,-5.9253426,15.201141,G,major,0.8312506079673767
,None_f176,../data/Target.mp3,4379648,4404224,0.0007832774426788092,-872.4462,193.14319,-27.05642,51.441814,16.716007,4.715626,-14.038223,-5.21294,-5.9413414,-0.11184311,-14.84848,2.1699562,16.906265,G,major,0.6689959168434143
,None_f177,../data/Target.mp3,4404224,4429312,0.0007638102587388487,-932.0297,230.69049,-1.2762985,41.52559,17.795132,-28.191475,-9.590622,-5.687523,6.06509,10.365849,-7.473381,-2.1828003,12.88496,E,minor,0.9458381533622742
,None_f178,../data/Target.mp3,4429312,4454400,0.0009738551262690096,-895.87787,215.82211,-16.74955,47.53212,14.88496,-0.5747757,2.4443893,-1.189949,5.0173607,12.7395935,-9.757397,-8.577946,7.561863,E,minor,0.8484517335891724
,None_f179,../data/Target.mp3,4454400,4478976,0.0008258145147313675,-913.6864,229.93167,-4.791313,42.80371,12.9089775,-15.934677,-8.331032,-4.506157,5.3467064,2.9816399,-1.7022934,-5.536289,3.249714,F#,major,0.8265390396118164
,None_f180,../data/Target.mp3,4478976,4503552,0.0008396983612328768,-904.36017,214.54968,-11.527107,48.30887,16.843456,4.8591537,5.574913,3.6891556,7.077877,3.0712013,-14.697445,-7.358639,1.6942749,F#,minor,0.9598522782325745
,None_f181,../data/Target.mp3,4503552,4528128,0.0010398296484102805,-891.32684,211.08536,-29.582603,35.562477,3.0425835,-20.702461,-19.789276,-12.50676,-9.792122,-2.8913727,-25.10904,-18.01765,3.941742,B,minor,0.8619263172149658
,None_f182,../data/Target.mp3,4528128,4552704,0.000989463645964861,-873.32416,174.18591,-29.165268,54.21207,15.640858,6.5878105,-9.981644,-11.00111,-2.1192665,9.0143585,-5.3564377,-2.3701897,11.500404,B,minor,0.8646748661994934
,None_f183,../data/Target.mp3,4552704,4577280,0.0009136284546305736,-920.484,229.3888,-2.4257278,47.148712,16.75639,-17.897568,-7.719208,-6.498192,14.6647,10.669567,-8.988121,-8.444489,5.6404915,G,major,0.8280318379402161
